Gender_f,Gender_m,10board_0,10board_board of secondary education,10board_cbse,10board_icse,10board_matriculation,10board_other,10board_rbse,10board_ssc,10board_state board,10board_up,10board_up board,10board_wbbse,12board_0,12board_board of intermediate,12board_board of intermediate education,12board_cbse,12board_chse,12board_icse,12board_isc,12board_mp board,12board_other,12board_rbse,12board_state board,12board_up,12board_up board,Degree_B.Tech/B.E.,Degree_MCA,Degree_other,Specialization_computer application,Specialization_computer engineering,Specialization_computer science & engineering,Specialization_electrical engineering,Specialization_electronics & instrumentation eng,Specialization_electronics & telecommunications,Specialization_electronics and communication engineering,Specialization_electronics and electrical engineering,Specialization_information technology,Specialization_mechanical engineering,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Delhi,CollegeState_Haryana,CollegeState_Karnataka,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,CollegeState_other,Age,10percentage,12graduation,12percentage,CollegeTier,collegeGPA,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,88,2011,85,1,68,1,2015,615,605,595,0.525922584,415,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.1698,0.3789,-0.6048,2.301,-0.8608,700000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,65.4,2009,65.8,2,67.69,0,2013,455,495,465,0.436962648,495,335.982659,406.5014286,402.026738,423.3360656,324,338.8076923,-0.4463,-1.2861,1.547,-0.1076,-0.0943,240000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,44.16,2009,62,2,71.6,0,2015,500,510,415,0.974396113,615,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.8784,0.01,-0.1076,0.4805,215000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,86,2009,96,2,79.98,1,2013,520,610,735,0.0587928,425,200,284,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.832,-1.2056,0.9066,-1.359,440000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,64.2,2009,64,2,67.7,0,2014,395,590,535,0.943272158,375,452,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-0.4536,0.1637,-0.1076,0.2889,200000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,49,2003,63,2,88,1,2014,310,495,500,0.604241153,495,292,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.1644,-1.9521,-1.0659,0.5262,-1.4356,200000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,86.34,2009,83.7,2,72.19,0,2013,525,435,620,0.486747008,445,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,0.99,1.0449,1.8543,0.0192,0.0973,120000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,82,2010,78,2,64,0,2014,395,495,575,0.991397584,449.5536627,516,438,402.026738,423.3360656,349.879562,338.8076923,-0.5719,-0.4353,-0.7794,-1.7004,-0.5245,265000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77.4,2006,81.6,2,62,0,2010,385,595,454,0.704090412,465,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.0355,0.5008,1.2525,0.5323,-0.1295,570000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,70.58,2008,60.36,2,61.44,0,2013,440,385,500,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.2772,0.7119,2.1617,2.9349,0.6721,100000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,72,2008,69,2,65.5,0,2014,485,475,385,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.1644,-0.2871,0.4711,0.0192,0.585,480000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,82,2009,69,2,68,0,2013,575,525,695,0.952245573,585,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.9629,1.7488,-1.5051,2.0599,1.2528,720000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,75.4,2010,67.6,2,62.7,0,2014,545,570,470,0.20739217,335,260,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.2772,0.0459,0.3174,-0.3612,-0.8608,380000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,81,2010,74,2,76,0,2014,510,605,680,0.338786347,485,292,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.99,-0.4536,0.6248,-1.7556,0.6721,200000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,76.87,2008,81.33,2,74.5,0,2012,375,505,525,0.961772121,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.3555,0.2668,1.2525,0.17983,0.0284,455000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,79,2009,76,2,68,1,2013,415,500,415,0.622642916,405,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.0459,-0.2974,0.2727,-1.0524,350000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,88.66,2010,87.5,2,77,1,2014,430,385,370,0.144789889,485,335.982659,284,402.026738,423.3360656,349.879562,338.8076923,0.4155,0.0459,-0.9122,-0.995,0.2889,140000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,87,2008,81,2,74.44,0,2012,635,635,735,0.916869961,555,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.3555,-0.7473,-0.4891,-0.9953,-0.8799,460000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,82,2010,86,2,82,0,2014,510,595,355,0.884122512,535,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.4155,0.5454,0.9322,-0.2344,1.247,315000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,90,2009,81.2,1,70.3,0,2017,730,585,720,0.557389506,475,335.982659,406.5014286,402.026738,420,349.879562,338.8076923,0.5591,0.8784,1.0859,-0.6147,0.0973,300000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,86.92,2009,73.8,2,73,0,2013,395,425,295,0.635978756,445,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.0459,0.01,-1.6289,-0.0943,95000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,88,2009,88,2,74.74,0,2014,490,545,630,0.356536488,575,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,0.5591,-0.1206,0.01,-1.1218,-0.0943,350000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,68.2,2010,55,2,67,0,2014,570,425,470,0.356536488,525,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,1.1336,0.5454,2.008,0.3995,0.0973,240000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,59.2,2009,56,2,65,0,2014,440,555,310,0.911395278,555,335.982659,500,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-1.1196,-0.6048,0.9066,-0.8608,180000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,76.17,2009,78,2,73.17,0,2014,535,510,620,0.942116551,575,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,0.0459,0.9322,-0.7415,-0.2859,300000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,83.4,2009,70,2,78,1,2013,665,520,570,0.991230625,515,335.982659,592,402.026738,423.3360656,349.879562,338.8076923,0.4155,0.5454,-0.2974,-0.4879,0.8637,800000
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,66,2006,66.66,2,66.22,0,2011,450,545,765,0.901489571,545,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,0.7348,0.5994,1.0024,-0.6035,140000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,88.7,2009,78.2,2,91,0,2014,545,520,535,0.45901584,449.5536627,335.982659,406.5014286,376,423.3360656,349.879562,338.8076923,-2.0262,-3.1176,-1.9881,-0.1076,-3.3518,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,65,2009,87.9,2,69.36,0,2013,405,450,470,0.377551419,375,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.3027,-1.9521,-0.6048,1.1601,-1.8189,100000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,81.6,2010,81,2,75.85,0,2014,425,505,505,0.622642916,495,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,-0.5719,0.8518,0.4906,1.5899,0.1864,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,87,2010,71,2,68,0,2014,510,495,345,0.842248322,445,335.982659,469,402.026738,423.3360656,349.879562,338.8076923,1.5644,1.5444,1.3933,-1.3753,1.0554,180000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,84.67,2007,77.1,2,76.5,1,2011,545,675,655,0.910770164,405,433,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.0355,1.7488,1.2525,0.5323,1.1343,2300000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,75,2010,67,2,67,1,2014,535,485,465,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.1336,1.0449,1.0859,-2.136,0.8637,120000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,78,2008,86.7,2,74.79,1,2012,495,435,485,0.916869961,555,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.6646,1.2808,-0.4891,-0.5253,-0.169,590000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,66.67,2007,64.08,2,55,0,2010,435,375,405,0.604241153,449.5536627,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,-0.2793,-0.344,-0.5253,0.3444,110000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,74,2010,69,2,72,0,2014,545,565,415,0.486747008,395,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-0.159,0.3789,0.7785,-1.5021,-0.2859,205000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,81.3,2010,77,2,79.9,0,2015,465,425,270,0.744758354,415,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,-0.159,1.0449,0.4711,-0.8682,0.6721,1800000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,76,2006,76,2,66,0,2011,665,365,375,0.488347977,405,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.1175,-0.2793,0.8171,0.8848,-0.6035,540000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,54.5,2008,57.5,2,60,0,2012,375,345,355,0.229481755,449.5536627,266,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.1082,0.2668,1.1437,1.2374,-0.2875,360000
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,74.33,2006,77,2,76,0,2011,475,415,565,0.843123727,515,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.2628,-1.8393,0.0914,-1.3478,0.5024,240000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,93.94,2007,81.4,2,72.44,0,2011,635,605,535,0.960903087,595,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,0.3448,0.2366,-1.3478,-0.2875,450000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,90.46,2012,81.5,2,77,0,2014,370,450,310,0.338786347,405,292,406.5014286,402.026738,423.3360656,260,338.8076923,-0.3027,-0.4536,0.6248,1.4136,-0.0943,310000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,72,2010,67,2,68,0,2014,415,655,460,0.486747008,425,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.2124,-0.6048,-0.4879,0.6721,150000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,76,2009,66,2,72,1,2013,545,485,340,0.144789889,395,335.982659,284,402.026738,423.3360656,349.879562,338.8076923,-0.159,0.8784,0.01,-1.1218,0.4805,240000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,92,2008,90.66,2,82.53,1,2012,675,555,635,0.824666401,449.5536627,400,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.626,0.8128,-1.2148,-0.52527,0.0284,600000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,77,2007,82,2,83,0,2013,465,420,535,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.7389,-0.4536,-1.6807,-1.1218,-1.6273,240000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,55,2008,74,2,81,0,2014,385,395,295,0.356536488,395,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,1.2772,1.2114,0.9322,-0.6147,1.247,145000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,92.3,2009,83.6,2,80.16,0,2013,615,560,635,0.557389506,345,335.982659,406.5014286,402.026738,420,349.879562,338.8076923,0.2718,0.0459,-0.2974,-1.5021,0.0973,300000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,91,2008,96.7,2,80,0,2012,645,535,615,0.960603252,449.5536627,466,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.7264,0.6178,-0.2714,-0.05527,0.3444,550000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,67,2009,64,2,62,0,2013,325,370,260,0.04099931,315,335.982659,223,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.2124,0.9322,1.1601,1.4386,110000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,86,2010,78.83,2,69.43,0,2014,465,475,500,0.884122512,535,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.5644,0.3789,1.0859,-1.1218,-0.0943,330000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,86.37,2010,80.5,2,79.98,0,2014,570,410,500,0.604241153,495,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.5454,-0.1437,-2.3895,1.0554,505000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,75,2007,75,2,69,0,2012,505,535,565,0.563267824,425,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.6491,0.8128,-0.0537,0.0035,-0.2875,335000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,92.8,2006,80,2,75.69,1,2011,455,445,555,0.376059587,315,300,406.5014286,402.026738,423.3360656,286,338.8076923,0.0464,-0.1232,-0.9245,-0.2902,-1.3934,395000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,79.38,2004,74.4,2,75.9,0,2012,510,545,590,0.974396113,615,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.0154,0.3789,0.3174,-0.1076,0.4805,300000
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,74.67,2007,73.2,2,69.64,0,2012,605,560,750,0.979521744,625,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.3447,0.8128,0.2366,-1.1128,0.0679,150000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,85.3,2009,92.2,2,70.24,0,2013,595,690,465,0.604241153,465,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,330000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,76.8,2008,64,2,70.44,0,2013,360,585,575,0.557389506,449.5536627,335.982659,406.5014286,402.026738,420,349.879562,338.8076923,0.2718,1.5444,1.7007,-1.8824,1.0554,180000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,61.4,2007,62.8,2,69.98,0,2011,375,505,435,0.3423149,365,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.1082,0.6568,0.2366,-0.0552,0.0284,300000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,79,2010,91.2,2,78,1,2014,675,640,560,0.493596387,355,324,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.159,0.3789,-1.6807,0.9066,-0.6692,200000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,77.4,2008,68.8,2,75.16,0,2013,625,500,560,0.758379883,449.5536627,433,406.5014286,402.026738,473,349.879562,338.8076923,0.1282,-0.2871,1.2396,-0.3612,-0.8608,105000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,82,2009,66,2,63,0,2013,615,500,455,0.864685413,525,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8192,1.3198,0.3817,-0.9953,0.3444,360000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,73,2006,64,2,67,0,2012,505,465,555,0.525922584,415,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.5719,-1.0593,1.1074,1.2374,-0.4455,460000
